area,desc,latitude,locality,longitude,price,title
225,"1 Bath,Unfurnished,3 floor This Multistorey Apartment is located at 3rd floor in a building of total 5 floors. The Multistorey Apartment construction is more than 15 to 20 years old.",19.00693321,Elphinstone,72.83274078,22000,1 BHK Apartment for Rent in Elphinstone
350,"1 Bath,Furnished,4 floor 1 BHK, Multistorey Apartment is available for Rent in Elphinstone, Mumbai for 24,000",19.00693321,Elphinstone,72.83274078,24000,1 BHK Apartment for Rent in Elphinstone
425,"1 Bath,Semi-Furnished,13 floor,East facing 1bhk flat available for rent in Royl Palace Elphinstone Road . It is semi furnished flat like Wadrope, Kichen cabinet, Gyser etc. It is located prime location of Elphinstone near One Indiabulls center , Prabhadevi station and Hospital etc. It is Gated society with security and camra .24 hrs water supply .",19.0079141,Elphinstone,72.83419651,36000,"1 BHK Apartment for Rent in Royal Palace, Elphinstone"
450,"1 Bath,Semi-Furnished,8 floor,East facing 1 bhk flat available for rent in Royal Palace . it is semi furnished flat . It is located near Railway Station , Market etc. It is gated society with security .",19.0079141,Elphinstone,72.83419651,38000,"1 BHK Apartment for Rent in Royal Palace, Elphinstone"
350,"1 Bath,Furnished,5 floor,East facing fully furnished 1 room hall kitchen flat fore rent at sion east chunabhatti near chunabhatti railway station well main tend building prim location wery well good looking surrounding easy ecsses all market fore more details contact mr;bipin chawda",19.0402529,Everard Nagar,72.8601801,20000,"1 BHK Apartment for Rent in Sion East, Everard Nagar"
400,"1 Bath,Unfurnished,2 floor,East facing Available spacious well done up flat in a well maintained building with good security and excellent vicinity . Walkable distance from the grocery store, auto stand and near to prominent place like Infinity mall and Inorbit mall. Kindly call for further details.",19.19239426,Evershine Nagar,72.83267975,16000,1 BHK Apartment for Rent in Evershine Nagar
450,"2 Bath,Unfurnished,South facing This is a 1bhk flat. Bachelors are allowed. Vegeterian & non vegeterian are also allowed. This location is near by metro station. Near by dmart, croma, infinity. Etc,,",19.18977737,Evershine Nagar,72.83415222,15000,1 BHK Apartment for Rent in Evershine Nagar
450,"2 Bath,Unfurnished,South facing This is a 1 BHK flat available for rent. Bachelors are allowed. Vegeterian and non vegeterian are also allowed. This location is near by metro station. It is near by D-mart, Croma and Infinity.",19.18977737,Evershine Nagar,72.83415222,15000,1 BHK Apartment for Rent in Evershine Nagar
450,"1 Bath,Unfurnished,South facing This is a 1bhk flat. Bachelors are allowed. Vegeterian & non vegeterian are also allowed. This location is near by metro station. Near by dmart, croma, infinity. Etc,,",19.18977737,Evershine Nagar,72.83415222,15000,1 BHK Apartment for Rent in Evershine Nagar
450,"1 Bath,Semi-Furnished,2 floor,East facing This property is situated at a prime location with all key facilities at a close distance.The Oberoi Mall and the Central Shopping Mall provide a wide range of shopping options and are at a walking distance of 0.6km. Quite a few prominent schools such as Vibgyor High, Yashodham High School and the Oberoi International School lakshdham school, Ryan international school are within 1.8km radius. Goregaon railway station is within 3.5km radius and Malad Railway Station is within 3km distance of this flat.",19.17347383,Film City Road,72.87304773,28000,"1 BHK Apartment for Rent in Kshitij CHS, Film City Road"
480,"1 Bath,Unfurnished,3 floor,East facing Near Infinity It Park, Goregaon East, Landmark Dadasaheb Phalke Chitranagri1 bhk apartment for rent in goregaon East, mumbai andheriDahisar. It is an unfurnished apartment, located on the 4th floor of 7 floors. It has vitrified flooring. It is immediately available for family for rs. 21000 monthly. The rent is negotiable. It is a 510 year old property. It has a super builtUp area of 480 sq. Ft. It has lifts, park, maintenance staff, visitor parking and intercom facility. The property amenities include pipedGas and internetwiFi connectivit. Tenant n",19.16977173,Film City Road,72.88337081,18000,"1 BHK Apartment for Rent in Dindoshi Mahad Complex, Film City Road"
200,"1 Bath,Semi-Furnished,3 floor It is a PG for Girls.",18.93466187,Fort,72.83677673,25000,1 BHK Apartment for Rent in Fort
300,"1 Bath,Semi-Furnished,3 floor,West facing  The 1 bedroom Unit is located on third floor and it has spacious 1 bathroom You can get this well-designed Unit on a rental of 25000 monthly. ",18.93466187,Fort,72.83677673,25000,1 BHK Apartment for Rent in Fort
325,"1 Bath,Semi-Furnished,2 floor,East facing This is 1room kitchen in main market road all amenitties nearby station bus taxi stand offices college etc",18.93466187,Fort,72.83677673,28000,1 BHK Apartment for Rent in Fort
350,"1 Bath,Unfurnished,2 floor,East facing good location",18.93466187,Fort,72.83677673,17000,1 BHK Builder Floor Apartment for Rent in Fort
350,"1 Bath,Semi-Furnished,4 floor 1 BHK, Multistorey Apartment is available for Rent in Fort, Mumbai for 27,000",18.93466187,Fort,72.83677673,27000,1 BHK Apartment for Rent in Fort
375,"1 Bath,Unfurnished,2 floor,North facing 1 BHK, Builder Floor Apartment is available for Rent in Fort, Mumbai for 22,000",18.93466187,Fort,72.83677673,22000,1 BHK Builder Floor Apartment for Rent in Fort
400,"1 Bath,Semi-Furnished,2 floor 1 BHK, Multistorey Apartment is available for Rent in Fort, Mumbai for 24,000",18.93466187,Fort,72.83677673,24000,1 BHK Apartment for Rent in Fort
430,"2 Bath,Semi-Furnished,12 floor Multistorey apartment is available for rent. It has covered area 430 sq-ft. Please contact for more details.",18.96985245,Gamadia Colony,72.81297302,35000,1 BHK Apartment for Rent in Gamadia Colony
476,"2 Bath,Unfurnished,2 floor,East facing A 1 bhk flat for rent in bandra East, mumbai south west is available. It is a spacious and thoughtfully designed apartment. This apartment with a single balcony is a part of shailesh bandra.This apartment has 2 bathrooms.The 1 bhk apartment has a super builtUp area of 476 sq. Ft. The builtUp area is 442 sq. Ft. The carpet area is 340 sq. Ft. It is on the 2nd of 2 floors and is available for all.It is an unfurnished apartment.The apartment with 60Feet wide road at the front is vaastufengShui compliant. The flat is east facing with vitrified flooring.It is a 10 year old property i",19.0633916,Gandhi Nagar,72.8606109,25000,"1 BHK Apartment for Rent in Bandra Kurla Complex – BKC, Gandhi Nagar"
275,"1 Bath,Semi-Furnished,Ground floor 1 BHK, Multistorey Apartment is available for Rent in Garware Chowk, Mumbai for 18,500",19.11031914,Garware Chowk,72.85453033,18500,1 BHK Apartment for Rent in Garware Chowk
450,"2 Bath,Unfurnished,Ground floor Compact 1BHK property available at an attractive rent for family. Available immediately. Property is very close to station. Indian style washroom. Gated society with society guard.",19.17341042,Gavan Pada,72.96469116,16000,1 BHK Apartment for Rent in Gavan Pada
480,"1 Bath,Furnished,23 floor,North - East facing Fully furnished with Air conditioning and nearby Market/School/College",19.17341042,Gavan Pada,72.96469116,40000,1 BHK Apartment for Rent in Gavan Pada
250,"1 Bath,Semi-Furnished,4 floor,North - West facing This spacious 1 Bedroom Flat lies on fourth floor and it has furnished 1 bathroom You can get this good Flat on a monthly rental of 12000.",19.09457016,Ghatkopar,72.88868713,12000,1 BHK Apartment for Rent in Ghatkopar
430,"1 Bath,Semi-Furnished,3 floor,North - West facing This well designed 1 Bedroom Unit is located on 3 floor and it has furnished 1 bathroom Get this good Unit on a monthly rent of 30000.",19.09457016,Ghatkopar,72.8886795,30000,1 BHK Apartment for Rent in Ghatkopar
410,"1 Bath,Unfurnished,11 floor,East facing Multistorey apartment is available for rent. It has covered area 410 sq-ft. Please contact for more details.",19.0809754,Ghatkopar East,72.9014356,35000,"1 BHK Apartment for Rent in Fine House, Ghatkopar East"
441,"2 Bath,Unfurnished,9 floor,West facing This property is situated at the prime location of Ghatkopar East,Very well connected property5 mins walking distance from Vidyavihar station, 10 min walking distance from Ghatkopar Railway StationEasily accessible to SCLR, JVLR, Eastern Freeway etc etc..Also the market is nearby to buy day to day basic needs.Society with full of amenities such as gym, childrens play area, swimming pool, clubhouse, jogging and walking track and many more",19.076268,Ghatkopar East,72.90213,43000,"1 BHK Apartment for Rent in Neelkanth Valley, Ghatkopar East"
441,"2 Bath,Unfurnished,9 floor,East facing 1BHK at prime location and good society named Neelkanth ValleyVidyavihar Station Walkable distance, Ghatkopar station 10 mins walking distance,This society has all the amenities such as Gym, Swimming pool, Garden, Jogging track and many more",19.076268,Ghatkopar East,72.90213,43000,"1 BHK Apartment for Rent in Neelkanth Valley, Ghatkopar East"
350,"1 Bath,Unfurnished,Ground floor 1 BHK, Multistorey Apartment is available for Rent in Ghatkopar West, Mumbai for 18,500",19.0830926,Ghatkopar West,72.8989255,18500,"1 BHK Apartment for Rent in Sarvonnati Society, Ghatkopar West"
350,"1 Bath,Unfurnished,1 floor 1 BHK, Multistorey Apartment is available for Rent in Ghatkopar West, Mumbai for 15,000",19.09080696,Ghatkopar West,72.90766907,15000,1 BHK Apartment for Rent in Ghatkopar West
450,"1 Bath,Unfurnished,4 floor 1 BHK, Multistorey Apartment is available for Rent in Ghatkopar West, Mumbai for 26,000",19.09080696,Ghatkopar West,72.90766907,26000,1 BHK Apartment for Rent in Ghatkopar West
480,"1 Bath,Semi-Furnished,2 floor,East facing very peaceful surroundings, mostly gujarati crowd stays in building, only vegeterian family allowed",19.09080696,Ghatkopar West,72.90766907,17000,1 BHK Builder Floor Apartment for Rent in Ghatkopar West
300,"1 Bath,Semi-Furnished,20 floor,South facing The property is 330 sq.Ft, 1bhk flat in mhada colony. Close to cotton green railway station and byculla railway station. The colony is close to market place, supermarket, educational institutes, hospital etc. Well maintained society with cctv cameras and security person. Chinchpokli station  10 mins walking distanceByculla station  12 mins walking distanceCotton green station 5 mins walking distanceBus stand5 mins walking distance for central and horbour both",18.960195,Ghodapdeo,72.844161,16500,"1 BHK Apartment for Rent in New Hind Mill, Ghodapdeo"
300,"1 Bath,Semi-Furnished,16 floor its for deposit not for rent it cost 1200000 lakhs",18.98318481,Ghodapdeo,72.83917999,16000,1 BHK Apartment for Rent in Ghodapdeo
325,"1 Bath,Unfurnished,10 floor A 225 Sq. Ft. 1 BHK flat in New Hind Mill Mhada in Ghodapdev, Cotton Green. The flat is on 10th Floor out of total 24 floors. All basic amenities in nearby vicinity. The rent is 16,000 and the deposit is Rs, 50,000. Water available two times a day for 1 hour each. Its a well maintained flat in a good locality.",18.960195,Ghodapdeo,72.844161,16000,"1 BHK Apartment for Rent in New Hind Mill, Ghodapdeo"
325,"1 Bath,Unfurnished,10 floor A well maintained 225 sq.ft. 1 bhk flat available on 10th floor out of 24 floor building in Ghodapdev, Cotton Green. This is a well maintained 24 storeyed Residential building in very good locality. Rent is Rs. 16,000 and deposit Rs. 50,000. Very near to Cotton Green Railway station. Also near to Byculla Station and Chinchpokli Railway Station. Major key facilities like school, market place, worship places, hospitals etc are located nearby. The age of construction for this apartment Residential House is between 5 to 10 years. 24 hour Security available.",18.960195,Ghodapdeo,72.844161,16000,"1 BHK Apartment for Rent in New Hind Mill, Ghodapdeo"
325,"1 Bath,Unfurnished,22 floor A well done 225 Sq. Ft. 1 BHK flat in New Hind Mill Mhada in Ghodapdev, Cotton Green. The flat is on 22nd Floor out of total 24 floors. All basic amenities like school, medical, hospital, market etc in nearby vicinity. The rent is 16,000 and deposit Rs. 50000. Water available two times a day. Its a well maintained flat in a good locality.",18.960195,Ghodapdeo,72.844161,16000,"1 BHK Apartment for Rent in New Hind Mill, Ghodapdeo"
325,"1 Bath,Unfurnished,16 floor,East facing A well done 225 Sq. Ft. 1 BHK flat in New Hind Mill Mhada in Ghodapdev, Cotton Green. The flat is on 16th Floor out of total 24 floors. All basic amenities in nearby vicinity. The rent is 16,000 and deposit Rs. 50000. Water available two times a day for 1 hour each. Its a well maintained flat in a good locality. Immediate possession.",18.960195,Ghodapdeo,72.844161,16000,"1 BHK Apartment for Rent in New Hind Mill, Ghodapdeo"
325,"1 Bath,Unfurnished,16 floor,West facing A well done 225 Sq. Ft. 1 BHK flat in New Hind Mill Mhada in Ghodapdev, Cotton Green. The flat is on 16th Floor out of total 24 floors. All basic amenities in nearby vicinity. The rent is 16,000 and the deposit is Rs, 50,000. Water available two times a day for 1 hour each. Its a well maintained flat in a good locality. Possession from 01.02.2020.",18.96019554,Ghodapdeo,72.84416199,16000,1 BHK Apartment for Rent in Ghodapdeo
350,"1 Bath,Semi-Furnished,23 floor  This Multistorey Apartment is located at 23th floor in a building of total 24 floors. Modern construction is done in this newly built Multistorey Apartment. ",18.960195,Ghodapdeo,72.844161,14500,"1 BHK Apartment for Rent in New Hind Mill, Ghodapdeo"
350,"1 Bath,Semi-Furnished,8 floor,East facing The property is 320 sq.ft, 1BHK Flat in mhada colony close to cotton green railway and byculla railway station. The colony is close to market place ,supermarket,educational institutes, hospital etc. Well maintained society with cctv cameras and security person",18.960195,Ghodapdeo,72.844161,18000,"1 BHK Apartment for Rent in New Hind Mill, Ghodapdeo"
350,"1 Bath,Furnished,5 floor,North - East facing fully furnished flat prime location near Godgej, Hiranandani, and vikhroli. society look like a hotel, clean and maintained society. high security, call for details..",19.1066791,Godrej Hillside Residential Colony,72.917087,28000,"1 BHK Apartment for Rent in Mayfair Hillcrest, Godrej Hillside Residential Colony"
350,"1 Bath,Unfurnished,6 floor,East facing near by market, shopping mall, hospitals, atm, bank,",19.17603669,Gokuldham,72.86795229,18000,"1 BHK Apartment for Rent in JP Decks Blue, Gokuldham"
350,"1 Bath,Unfurnished,10 floor,East facing near by market, shopping mall, hospitals, schools, temple, ATM,bank",19.17603669,Gokuldham,72.86795229,18000,"1 BHK Apartment for Rent in JP Decks Blue, Gokuldham"
450,"1 Bath,Unfurnished,2 floor,East facing A spacious 1 Bedroom flat is available for Rent in Film City Road, Mumbai. It is located on the 7 Floor. It has a covered area of 450Sq-ft. The flat has Vitrified flooring. The flat has 24 Hours Available water supply and No/Rare Powercut. . The property is fantastically located and is much sought-after. The property is available at a very competitive monthly rent.",19.1730084,Gokuldham,72.8738196,25000,"1 BHK Apartment for Rent in Satellite Garden, Gokuldham"
460,"1 Bath,Unfurnished,1 floor,North facing 1BHK available for Rent, The property is on the Filmcity Road very close to the Dindoshi/ Gokuldham Signal. 1 KM radius includes Excellent educational institutes and schools - Vibgyor High, Ryan International, Gokuldham High, Lakhsdham, Yashodham. Oberoi Mall is less than 1 KM. Very close to Dindoshi Main Bus Stop, Infinity IT Park, Filmcity, Gokuldham Market, Gokuldham Medical Center. Easy access to Goregaon Suburban Railway Station and will be very close to the newly proposed Metro. The Area includes extremely well networked shops, Groceries, Pharmacies and clinics.",19.172305,Gokuldham,72.8726155,22000,"1 BHK Apartment for Rent in Gokuldham Complex, Gokuldham"
460,"1 Bath,Unfurnished,2 floor,East facing very spacious 1bhk semi furnished flat available for rent in Gokuldham Goregaon East.The apartment is close to school, hospital, bank, market, shopping mall, railway station Infinity It Park, public garden.Amenities such as lift, secirity, power back up, inter com, gas pipe line are available in the apartment.The flat is on  with a beautiful garden veiw.",19.172305,Gokuldham,72.8726155,20000,"1 BHK Apartment for Rent in Gokuldham Complex, Gokuldham"
380,"2 Bath,Semi-Furnished,13 floor,East facing Flatmate (Male) required for Single room.",19.00652313,Gopal Nagar,72.82403564,6500,1 BHK Apartment for Rent in Gopal Nagar
425,"1 Bath,Semi-Furnished,17 floor 1 BHK, Multistorey Apartment is available for Rent in Gopal Nagar, Mumbai for 28,000",19.00774956,Gopal Nagar,72.82357788,28000,1 BHK Apartment for Rent in Gopal Nagar
480,"1 Bath,Unfurnished,20 floor,East facing 1 bhk comfortable flat with 1 attached bathrooms located in lower parel mumbai south. Well connected to peninsula corporate park. 05 minutes walking distance from railway station. Schools, Star city mall and markets are located nearby. All major electricity and water supply connections are alread",18.9798869,Gopal Nagar,72.82397555,27000,"1 BHK Apartment for Rent in Mahalaxmi CHS, Gopal Nagar"
350,"2 Bath,Furnished,2 floor ",19.22627831,Gorai 2,72.82066345,6000, 2 BHK Residential House for Rent in Gorai 2 350 sqft
330,"1 Bath,Unfurnished,Upper Basement floor 1 BHK, Multistorey Apartment is available for Rent in Goregaon East, Mumbai for 24,000",19.172305,Goregaon East,72.8726155,24000,"1 BHK Apartment for Rent in Gokul Dham, Goregaon East"
340,"1 Bath,Unfurnished,5 floor,East facing good",19.1516655,Goregaon East,72.8879005,13000,"1 BHK Apartment for Rent in Royal Palms, Goregaon East"
340,"1 Bath,Furnished,5 floor 1 BHK, Multistorey Apartment is available for Rent in Goregaon East, Mumbai for 13,500",19.154154,Goregaon East,72.871703,13500,"1 BHK Apartment for Rent in Royal Palms Piccadilly 4, Goregaon East"
344,"1 Bath,Furnished,11 floor,East facing Aarey milk colony myur nagar near by film citu goregaon East Green Propatise",19.1516655,Goregaon East,72.8879005,16000,"1 BHK Apartment for Rent in Royal Palms, Goregaon East"
350,"1 Bath,Furnished,10 floor,East facing it's all surrounded by vallies near by Aarey colony and marol naka",19.1516655,Goregaon East,72.8879005,15000,"1 BHK Apartment for Rent in Royal Palms, Goregaon East"
350,"1 Bath,Furnished,16 floor,East facing 1 Room kitchen furnished apartment available for rent in Royal palms Aarey milk colony Goregaon East , flat is in multistorey tower with registerd society. It has all amenities excexpt swimming pool. Royal palms is a complete township of 240 acres with multi towers , corporates , villasÃ?Â  and bungalows with all amenities.",19.1516655,Goregaon East,72.8879005,16000,"1 BHK Apartment for Rent in Royal Palms, Goregaon East"
350,"1 Bath,Semi-Furnished,5 floor This is 1 rk property. This house is semi furnished with Refrigerator, Wardrobe, TV unit, Shoe Rack, Mattress-pillow, Modular Kitchen , Light and Fan , Curtains, neat and clean customize 1 room kitchen with storage in balcony. Negotible rent and deposit amount.Availability - 1st Feb, 2020",19.15565995,Goregaon East,72.88520168,19000,"1 BHK Apartment for Rent in Summit Apartment, Goregaon East"
360,"1 Bath,Semi-Furnished,3 floor,North - West facing 1 BHK, Multistorey Apartment is available for Rent in Goregaon East, Mumbai for 15,000",19.154154,Goregaon East,72.871703,15000,"1 BHK Apartment for Rent in Royal Palms Piccadilly 4, Goregaon East"
400,"1 Bath,Furnished,7 floor,East facing it's near by film City and Aarey colony",19.1516655,Goregaon East,72.8879005,15000,"1 BHK Apartment for Rent in Royal Palms, Goregaon East"
400,"1 Bath,Furnished,Ground floor  The monthly rent for this beautiful Flat is 15000. The Flat provides None airy balconies. .",19.15900803,Goregaon East,72.86927032,17000,1 BHK Apartment for Rent in Goregaon East
400,"1 Bath,Semi-Furnished,3 floor,East facing Converted 1bhk for rent at poonam nagar near matoshree near st. Xavier school  near punjab maharashtra bank off jvlr road near seepz,midc and powai",19.17647976,Goregaon East,72.87326346,20000,"1 BHK Apartment for Rent in Poonam Enclave, Goregaon East"
425,"1 Bath,Furnished,3 floor,South - East facing A unit is located in a peaceful l ocation. it is surruonded with lush greenary. it is spaciovs & well ventilated. it is connected with easy transpotation bus servies available. The unit is surruonded with school college, it has amusement park, entertainment zone, health center, & easy available grocery store, super market.",19.16925781,Goregaon East,72.86803181,27000,"1 BHK Apartment for Rent in Saibaba Complex, Goregaon East"
450,"1 Bath,Semi-Furnished,6 floor,East facing Many Flats 1 bhk 2bhk 3 bhkÂ  are Â available for rent and saleÂ Water, Parking, Lights, Lift, Pawar backup, Gym, , Security, Maintenance staff, EtcÂ Royal palms is the one of best in mumbai and chip reats for ressidential and comercail we work on apointment basis for further details please contact us.Greenery surrounding, Peaceful",19.1516655,Goregaon East,72.8879005,14000,"1 BHK Apartment for Rent in Royal Palms, Goregaon East"
450,"1 Bath,Furnished,4 floor,East facing it's chip and best property in Goregaon",19.1516655,Goregaon East,72.8879005,15000,"1 BHK Apartment for Rent in Royal Palms, Goregaon East"
450,"1 Bath,Unfurnished,8 floor,East facing it's near by film City and Aarey colony",19.1516655,Goregaon East,72.8879005,23000,"1 BHK Apartment for Rent in Royal Palms, Goregaon East"
450,"1 Bath,Furnished,12 floor 1 BHK, Multistorey Apartment is available for Rent in Goregaon East, Mumbai for 15,000",19.1542384,Goregaon East,72.8847838,15000,"1 BHK Apartment for Rent in Royal Palms Diamond Isle Phase II, Goregaon East"
450,"1 Bath,Semi-Furnished,9 floor,South facing This Multistorey Apartment is located at 9th floor in a building of total 20 floors",19.1560908,Goregaon East,72.8839514,17500,"1 BHK Apartment for Rent in Golden Isle, Goregaon East"
450,"1 Bath,Unfurnished,2 floor,East facing well maintain flats available for rent in the goregaon visinity. More options available with in the range of 26k-40k with all other amenities inside the project. school and local market is at walkable distance. attractieve discount available.",19.172305,Goregaon East,72.8726155,25000,"1 BHK Apartment for Rent in Gokuldham Complex, Goregaon East"
450,"1 Bath,Unfurnished,5 floor,East facing 1 RK Apartment available for Rent.  Goregaon east. Mumbai. Available amenities are: Servant room, Garden. Apartment has 1 bedroom, 1 bathroom. It is 10 to 15 years ol",19.17539225,Goregaon East,72.86148682,11000,"1 BHK Apartment for Rent in Ekta Chs Ltd, Goregaon East"
450,"1 Bath,Semi-Furnished,2 floor,East facing I have semi furnished , 1 bhk, with gas pipe line, aqagurad, madular kichen , and parking",19.17697511,Goregaon East,72.87878753,23000,"1 BHK Apartment for Rent in Sankalp Nnp, Goregaon East"
466,"1 Bath,Furnished,9 floor Property is available on sharing basis for boy. It is 1Rk.",19.15900803,Goregaon East,72.86927032,8000,1 BHK Apartment for Rent in Goregaon East
480,"1 Bath,Semi-Furnished,East facing A unit is located in a location. it is surrounded with lush greenary. it is spaciovs & well ventilated it is connected with easy transportion easy bus servies available the unit is surrounded with school college, it hsas amusement park, entertainment zone, health center, & easy available grocery store, super market.",19.1712513,Goregaon East,72.86391449,25000,1 BHK Apartment for Rent in Goregaon East
480,"1 Bath,Unfurnished,Ground floor,East facing JP Decks is a residential of JP Infra. Located in the midst of Gokuldham, Mumbai, it is built across a wide area. These luxurious 2BHK, 3BHK, 4.5BHK and 5BHK apartments housing units makes it a dream home to everyone. These apartments are beautifully crafted with world class amenities.",19.17603669,Goregaon East,72.86795229,19000,"1 BHK Apartment for Rent in JP Decks Blue, Goregaon East"
250,"1 Bath,Unfurnished,2 floor 1 BHK, Multistorey Apartment is available for Rent in Goregaon West, Mumbai for 15,000",19.16299248,Goregaon West,72.83930206,15000,1 BHK Apartment for Rent in Goregaon West
300,"1 Bath,Semi-Furnished,3 floor,South facing 1 BHK, Builder Floor Apartment is available for Rent in Goregaon West, Mumbai for 15,000",19.171545,Goregaon West,72.83649667,15000,"1 BHK Builder Floor Apartment for Rent in Ankur Society, Goregaon West"
400,"1 Bath,Semi-Furnished,Ground floor,South facing Cool, Quite, serene locality amidst busy colony of Jankalyan with bank school market bus  rick stand less than 10 mins walk away. joggers park with badminton court opposite building. 24 hours running water supply. basic furniture like teak wood walk unit, dining table, coffee table and puffs available with basic kitchen storage facility and cylinder. AC may be installed if needed. Will prefer to have a 3 year contract.",19.1607586,Goregaon West,72.839724,17000,"1 BHK Apartment for Rent in Nisha Residency, Goregaon West"
400,"1 Bath,Unfurnished An exclusive Multistorey Apartment located in  Goregaon West, Mumbai - Western Suburbs. It is currently on offer for Rent. It is tastefully designed, with marble flooring in master bedroom and marble flooring in drawing room. There are 1 bedrooms and 1 attached bathroom (total bathrooms - 1). There is plenty of natural light in rooms. Company Lease is preferred by the advertiser. A security amount of Rs 100000 is required to be paid in advance. Overall it's an excellent property, available at a very reasonable price. Welcome to visit on any day any time.",19.16299248,Goregaon West,72.83930206,20000,1 BHK Apartment for Rent in Goregaon West
420,"2 Bath,Unfurnished,1 floor,East facing 1its  1room kitchen flat carpet area 360 only for family rent 19000/- deopsit 70000/-",19.16299248,Goregaon West,72.83930206,19000,1 BHK Apartment for Rent in Goregaon West
425,"1 Bath,Unfurnished,2 floor,North facing Flat is a One Room Kitchen plus Balcony. on the 2nd floor in a 4 Floor Building. Famiky only",19.16299248,Goregaon West,72.83930206,14000,1 BHK Apartment for Rent in Goregaon West
425,"1 Bath,Unfurnished,5 floor 1rk convert in to 1 bhk flat , available for Family or company working bachelor, interested client call me for inspaction.",19.16299248,Goregaon West,72.83930206,23000,1 BHK Apartment for Rent in Goregaon West
450,"2 Bath,Unfurnished,4 floor,East facing good location  property  nearby railway  stations  it's  Avil for bacholer",19.16299248,Goregaon West,72.83930206,18000,1 BHK Apartment for Rent in Goregaon West
469,"2 Bath,Unfurnished,16 floor,East facing Bachelor are well come this flat flat is ready to move, intrsted clint call me for inspection.",19.16299248,Goregaon West,72.83930206,18000,1 BHK Apartment for Rent in Goregaon West
442,"1 Bath,Unfurnished,2 floor,North - East facing Its new property.This price is negotiableUnfurnished 1RK available on rent in deonar for 22000pm..Ready to move in.24hrs water,electricity and security.School,college,grocery store all at walking distance.Call for inspection.",19.0522341,Govandi,72.9127463,22000,"1 BHK Apartment for Rent in Roswalt Heights, Govandi"
455,"2 Bath,Semi-Furnished,5 floor,East facing 1 bhk apartment for rent in bandra East, mumbai south west. It is a semifurnished apartment, located on the 5th floor of 5 floors. The apartment has 1 bedrooms 2 bathrooms 1 balconys. It is also equipped with 1 wardrobes, 1 beds, 1 modular kitchen, 1 fridges, 2 fans and 2 lights. It has vitrified flooring. It is immediately available for family for rs. 32000 monthly. The rent is negotiable. It is a 10 year old property and also has 0 covered parking and 1 open parking. It has a super builtUp area of 455 sq. Ft. It has maintenance staff, visitor parking, water storage, intercom f",19.0633916,Government Colony,72.8606109,32000,"1 BHK Apartment for Rent in Bandra Kurla Complex – BKC, Government Colony"
275,"1 Bath,Furnished,Ground floor It is fully furnished 1room kitchen near staion",18.96367455,Grant Road,72.81619263,29000,1 BHK Apartment for Rent in Grant Road
363,"1 Bath,Unfurnished,23 floor Queens Neclace view, every daily needs, transport nearby",18.96367455,Grant Road,72.81619263,37000,1 BHK Apartment for Rent in Grant Road
410,"1 Bath,Unfurnished,10 floor,East facing 1RK Spacious Apartment at Velencia Tower located at Tardeo. Its spacious 1RK apartment having excellent view of city , Very close to Grant Road Railway Station by just 7 to 8 Minutes walking from this building. All market places like Grocery shops , Retail or Malls , Shopping locations , Hotels , Schools & Colleges are near by to this apartment. 24 Hours water supply , Security etc. This is exclusive & very attractive deal in this market because its old carpet so its quite big size of inner or usable area in this apartment.",18.9646637,Grant Road,72.8152736,30000,"1 BHK Apartment for Rent in Valencia Tower, Grant Road"
300,"1 Bath,Semi-Furnished,3 floor,North - East facing 1 bhk flat Available on Rent in Gtb Nagar. sion Koliwada. 5 mins WALKING from Gtb Nagar n kingcircle Station. Near Local Markets. banks n HOSPITALS. Near Dashmesh Gurudwara. Taxis Available outside bldg. 4 lifts Available in All 4 wings. SECURITY n CCTV CAMERA Available. vry Gud Sunshine n Fresh Air.",19.03776741,GTB Nagar,72.864151,20000,1 BHK Apartment for Rent in GTB Nagar
300,"1 Bath,Semi-Furnished,5 floor,North - East facing 1 bhk Available on Rent in Om Shiv Shakti chs. Gtb Nagar. 5 mins WALKING from Gtb Nagar n kingcircle Station. Main Road bldg. Near local Markets. Lift Available. CCTV CAMERA n SECURITY Available.",19.03776741,GTB Nagar,72.864151,21000,1 BHK Apartment for Rent in GTB Nagar
300,"1 Bath,Semi-Furnished,4 floor,North - East facing 1 bhk flat Available on Rent in Om Shiv Shakti chs. Gtb Nagar. 5 mins WALKING from Gtb Nagar n kingcircle Station. Near DASMESH Gurudwara. Main road bldg. vry Gud view.Near local Markets n banks.",19.03776741,GTB Nagar,72.864151,24000,1 BHK Apartment for Rent in GTB Nagar
320,"1 Bath,Unfurnished,3 floor,North - East facing The flat is 1RK with 225 carpet on 3rd floor , the flat is specious and has ample of light and ventilation . it is unfurnished flat ,  available for all like family , students , working girl and boy , it is very close to gtb station. for visit or more details feel free to call.",19.04025269,GTB Nagar,72.86018372,15000,1 BHK Apartment for Rent in GTB Nagar
400,"1 Bath,Unfurnished,6 floor,West facing Saibaba Nagar Near Vijay sales S.V. road 10min walkable from station",19.22192001,Hari Om Nagar,72.85424805,17000,1 BHK Apartment for Rent in Hari Om Nagar
450,"2 Bath,Furnished,7 floor,East facing its in a rupted tower",19.22016907,Haridas Nagar,72.84635925,25000,1 BHK Apartment for Rent in Haridas Nagar
450,"1 Bath,Unfurnished,3 floor,West facing it is slient zone",19.05593109,Hill Rd,72.83216095,45000,1 BHK Apartment for Rent in Hill Rd
